,MOTHER_JOB,FATHER_JOB,GENDER,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),GRADE
3462,5,5,0,11.5,11.66666667,12
3463,5,5,0,10.33333333,11.8,11
3464,5,5,0,13.5,13.42857143,13
3465,5,5,0,0.0,0.0,0
3466,4,5,0,12.0,11.5,12
3467,4,5,0,11.14285714,11.375,11
3468,5,5,0,11.4,10.25,11
3469,5,5,0,12.77142857,12.77142857,13
3470,5,5,0,13.79857143,13.79857143,14
3471,1,5,0,13.33333333,13.5,13
3472,5,5,0,0.0,0.0,0
3473,1,1,0,11.35714286,12.84615385,12
3474,5,4,0,0.0,0.0,0
3475,5,5,0,15.69230769,14.42857143,15
3476,5,5,0,15.05263158,14.53846154,15
3477,5,5,0,11.5,12.4,12
3478,5,4,1,11.0,10.0,11
3479,5,5,1,13.0,13.16666667,13
3480,5,5,1,12.93875,12.93875,13
3481,5,5,1,0.0,0.0,0
3482,5,5,1,0.0,0.0,0
3483,5,5,1,13.0,12.88,13
3484,5,5,1,12.18,11.8125,12
3485,5,5,1,11.33333333,11.4,11
3486,5,5,1,13.0,13.0,13
3487,1,1,1,0.0,0.0,0
3488,5,5,1,12.5,12.33333333,12
3489,4,4,1,11.0,12.16666667,12
3490,5,5,1,0.0,0.0,0
3491,5,5,1,0.0,0.0,0
3492,5,5,1,0.0,10.0,5
3493,5,5,1,0.0,0.0,0
3494,5,5,1,12.4,10.75,12
3495,5,5,1,15.5,14.1,15
3496,5,5,1,11.5,10.8,11
3497,5,5,1,13.33333333,11.6,12
3498,5,5,1,12.66666667,13.5,13
3499,5,5,1,0.0,0.0,0
3500,5,5,1,12.6,13.6,13
3501,5,5,1,13.5,0.0,7
3502,5,5,1,13.0,13.0,13
3503,5,5,1,11.71428571,11.75,12
3504,5,5,1,12.16666667,13.0,13
3505,5,5,1,0.0,0.0,0
3506,5,2,1,0.0,0.0,0
3507,5,5,1,11.5,11.6,12
3508,5,5,1,11.25,12.25,12
3509,5,5,1,12.28571429,12.375,12
3510,5,4,1,12.71857143,12.80555556,13
3511,5,5,1,12.4,15.0,14
3512,2,2,1,0.0,0.0,0
3513,5,5,1,14.0,0.0,7
3514,5,5,1,11.66666667,11.25,11
3515,5,5,1,13.0,11.25,12
3516,3,5,1,0.0,0.0,0
3517,5,5,1,0.0,12.0,6
3518,5,5,1,11.5,12.5,12
3519,5,5,1,11.71428571,11.5,12
3520,3,2,1,12.6,13.71428571,13
3521,5,5,1,11.64285714,11.25,11
3522,5,5,1,14.875,13.42857143,14
3523,5,5,1,10.0,10.33333333,10
3524,5,3,1,14.2,14.6,14
3525,5,5,1,12.71428571,13.5,13
3526,5,3,1,11.6,11.2,11
3527,5,5,1,11.94,12.2,12
3528,5,5,1,11.6,14.2,13
3529,5,5,1,12.7,13.475,13
3530,3,4,1,13.33333333,13.8,14
3531,3,5,1,13.33333333,13.11111111,13
3532,5,5,1,13.4,15.0,14
3533,1,1,1,0.0,0.0,0
3534,1,1,1,11.0,0.0,6
3535,5,5,1,12.0,11.33333333,12
3536,5,5,1,0.0,0.0,0
3537,5,5,1,0.0,0.0,0
3538,5,5,1,12.5,10.25,11
3539,4,5,1,13.66666667,12.16666667,13
3540,5,3,1,10.0,0.0,5
3541,5,5,1,11.5,13.0,12
3542,5,5,1,12.25,12.75,13
3543,5,5,1,13.6,13.66666667,14
3544,5,5,1,10.5,11.33333333,11
3545,5,5,1,13.26666667,13.26666667,13
3546,5,5,1,12.5125,14.1875,13
3547,1,1,1,0.0,0.0,0
3548,5,5,1,0.0,0.0,0
3549,4,5,1,13.48333333,13.48333333,13
3550,5,5,1,12.565,12.16,12
3551,5,5,1,0.0,0.0,0
3552,5,4,1,13.0,11.66666667,12
3553,5,5,1,16.5,17.71428571,17
3554,4,4,1,13.16666667,13.2,13
3555,5,2,1,13.8,13.14285714,13
3556,5,5,1,11.16666667,11.8,11
3557,5,5,1,0.0,0.0,0
3558,3,5,1,12.66666667,12.14285714,12
3559,3,5,1,12.6,14.5,14
3560,5,5,1,13.06,0.0,7
3561,5,5,1,13.83333333,13.625,14
3562,5,5,1,0.0,0.0,0
3563,3,4,1,16.0,16.0,16
3564,4,5,1,0.0,0.0,0
3565,2,3,1,10.66666667,10.66666667,11
3566,5,5,1,14.5,14.5,15
3567,5,4,1,14.0,13.8,14
3568,5,5,1,13.33333333,13.57142857,13
3569,3,5,1,0.0,0.0,0
3570,5,5,1,12.0,11.2,12
3571,5,5,1,16.2,16.0,16
3572,5,5,1,10.28571429,10.6,10
3573,5,5,1,0.0,0.0,0
3574,5,5,1,13.57142857,13.16666667,13
3575,4,4,1,14.28571429,14.85714286,15
3576,4,4,1,10.2,10.5,10
3577,5,5,1,10.25,10.25,10
3578,5,5,1,0.0,0.0,0
3579,5,5,1,14.83333333,14.83333333,15
3580,5,5,1,13.625,12.6,13
3581,5,5,1,12.27142857,13.65714286,13
3582,5,5,1,0.0,0.0,0
3583,5,5,1,12.5,10.5,12
3584,5,5,1,13.22222222,13.14285714,13
3585,5,5,1,15.0,11.5,13
3586,5,3,1,0.0,0.0,0
3587,5,3,1,13.16666667,13.0,13
3588,5,5,1,13.83333333,14.0,14
3589,5,3,1,0.0,0.0,0
3590,5,4,1,0.0,0.0,0
3591,3,5,1,13.15428571,13.15428571,13
3592,4,4,1,12.33333333,13.16666667,13
3593,5,4,1,13.0,11.8,12
3594,5,2,1,11.5,11.4,11
3595,5,5,1,13.25,12.0,13
3596,2,2,1,13.33333333,12.75,13
3597,5,5,0,13.5,12.16666667,13
3598,5,4,0,12.66666667,12.8,13
3599,3,2,0,15.09090909,14.5,15
3600,5,5,1,0.0,0.0,0
3601,4,4,1,13.16666667,12.66666667,13
3602,5,5,1,12.83333333,12.83333333,13
3603,5,5,1,11.8,12.0,12
3604,5,5,1,11.83333333,12.16666667,12
3605,3,5,1,12.8,12.75,13
3606,5,5,1,11.8,11.0,11
3607,5,5,1,0.0,0.0,0
3608,5,5,1,15.8,14.57142857,15
3609,5,5,1,0.0,0.0,0
3610,5,5,1,12.5,11.6,12
3611,5,5,1,14.66666667,13.85714286,14
3612,5,5,1,12.5,12.0,12
3613,4,4,1,12.0,10.5,11
3614,3,3,1,13.14285714,11.83333333,12
3615,5,5,1,12.66666667,11.14285714,12
3616,5,5,1,15.0,14.2,15
3617,5,5,0,13.6,11.8,13
3618,5,5,0,12.5,13.83333333,13
3619,5,5,0,13.33333333,13.5,13
3620,5,5,0,12.25,11.0,12
3621,4,4,0,15.10142857,16.09375,16
3622,5,5,0,13.16666667,16.0,15
3623,3,5,0,11.0,0.0,6
3624,3,5,0,11.66666667,11.75,12
3625,5,5,0,10.0,13.0,12
3626,1,1,0,11.57142857,11.0,11
3627,5,5,0,12.16666667,11.2,12
3628,5,5,0,0.0,0.0,0
3629,5,5,0,13.83333333,14.28571429,14
3630,5,4,0,12.35714286,13.0,13
3631,5,5,0,12.16666667,10.33333333,11
3632,5,5,0,12.0,12.5,12
3633,5,5,0,12.41666667,13.0,13
3634,5,5,0,12.75,12.75,13
3635,5,5,0,14.93333333,14.93333333,15
3636,3,4,0,13.0,11.66666667,12
3637,5,5,0,12.85714286,12.66666667,13
3638,5,5,0,14.455,13.91,14
3639,5,5,0,14.0,13.28571429,14
3640,5,5,0,13.5,12.66666667,13
3641,5,5,0,0.0,0.0,0
3642,2,2,0,11.66666667,14.0,13
3643,5,5,0,12.0,13.33333333,13
3644,5,5,0,11.71428571,11.83333333,12
3645,3,4,0,12.66666667,12.42857143,13
3646,5,3,0,11.75,12.8,12
3647,5,5,0,0.0,0.0,0
3648,5,5,0,12.32857143,12.32857143,12
3649,5,5,0,11.66666667,10.0,11
3650,4,5,0,13.25,12.72727273,13
3651,5,5,0,11.83333333,13.25,13
3652,5,5,0,13.3,15.125,14
3653,5,5,0,12.55555556,11.8,12
3654,5,5,0,12.83333333,12.16666667,13
3655,4,5,0,12.83333333,12.83333333,13
3656,5,5,0,12.66666667,13.0,13
3657,5,3,0,13.27142857,14.47142857,14
3658,5,5,0,12.4,12.83333333,13
3659,5,5,0,14.5,11.25,13
3660,5,5,0,0.0,0.0,0
3661,5,5,0,14.28571429,13.25,14
3662,5,5,0,12.33333333,12.6,12
3663,5,5,0,12.58333333,12.67142857,13
3664,5,5,0,13.73166667,13.77142857,14
3665,5,5,1,12.875,12.14285714,13
3666,1,5,1,14.625,13.4,14
3667,5,5,1,0.0,0.0,0
3668,5,5,0,12.66666667,12.66666667,13
3669,3,3,0,12.49166667,12.49166667,12
3670,5,5,0,13.66666667,14.16666667,14
3671,5,5,0,16.0,14.5,15
3672,5,5,0,14.14285714,13.0,14
3673,5,5,0,11.83333333,13.75,13
3674,4,5,0,12.66666667,13.0,13
3675,5,4,0,12.5,12.66666667,13
3676,5,5,0,10.88888889,11.25,11
3677,5,1,0,13.0,0.0,7
3678,5,5,0,15.16666667,16.0,16
3679,4,4,0,12.66666667,12.0,12
3680,5,5,1,0.0,0.0,0
3681,5,5,1,12.0,10.2,11
3682,5,5,1,0.0,0.0,0
3683,5,5,1,0.0,0.0,0
3684,5,5,1,11.0,11.5,11
3685,5,5,1,15.71428571,15.9,16
3686,1,1,1,10.81818182,11.63636364,11
3687,5,5,1,12.0,0.0,6
3688,5,5,1,12.6,11.25,12
3689,2,2,1,13.0,14.0,14
3690,5,5,1,11.6,10.75,11
3691,5,5,1,10.0,11.0,11
3692,5,5,1,14.0,0.0,7
3693,5,5,1,12.6,12.5,13
3694,5,5,1,0.0,0.0,0
3695,5,5,1,11.33333333,12.0,12
3696,5,5,1,12.66666667,11.4,12
3697,5,5,1,10.8,10.5,11
3698,5,5,1,12.87857143,11.85625,12
3699,3,5,1,0.0,0.0,0
3700,5,5,1,12.83333333,11.4,12
3701,5,5,1,12.6,12.83333333,13
3702,5,3,1,0.0,0.0,0
3703,5,5,1,0.0,0.0,0
3704,5,2,1,14.16666667,14.0,14
3705,5,5,1,13.4,13.25,13
3706,5,5,1,11.2,11.25,11
3707,5,5,1,0.0,0.0,0
3708,5,5,1,12.66666667,11.8,12
3709,5,4,1,12.33333333,11.25,12
3710,5,5,1,12.25,12.0,12
3711,5,5,1,0.0,0.0,0
3712,5,5,1,10.75,10.33333333,11
3713,2,2,1,0.0,0.0,0
3714,5,4,1,0.0,0.0,0
3715,5,4,1,14.33333333,12.5,13
3716,3,5,1,11.5,11.5,12
3717,5,5,1,0.0,0.0,0
3718,2,5,1,10.5,0.0,5
3719,5,5,1,13.5,0.0,7
3720,5,5,1,11.0,0.0,6
3721,5,5,1,10.0,0.0,5
3722,5,2,1,0.0,0.0,0
3723,5,5,1,12.0,10.66666667,11
3724,5,5,1,12.25,12.2,12
3725,4,5,1,11.4,11.66666667,12
3726,5,5,1,0.0,0.0,0
3727,5,5,1,14.25,14.0,14
3728,5,5,1,14.45454545,14.2,14
3729,5,5,1,14.53846154,14.46153846,15
3730,5,5,1,12.73333333,11.95,12
3731,5,5,1,13.2,13.5,13
3732,2,2,1,0.0,0.0,0
3733,5,5,1,12.33333333,12.75,13
3734,5,5,1,11.2,11.25,11
3735,5,5,1,13.2,13.2,13
3736,5,5,1,11.83333333,14.0,13
3737,3,5,1,11.33333333,11.5,11
3738,5,4,1,13.6,14.6,14
3739,5,5,1,0.0,11.5,6
3740,4,5,1,12.85714286,13.66666667,13
3741,5,4,1,14.33333333,12.42857143,13
3742,5,5,0,13.5,14.0,14
3743,5,3,0,14.42857143,15.6,15
3744,5,1,0,0.0,0.0,0
3745,5,4,0,0.0,0.0,0
3746,5,5,0,12.82875,12.82875,13
3747,4,3,0,0.0,13.75,7
3748,5,5,0,0.0,0.0,0
3749,2,5,0,14.66666667,13.16666667,14
3750,5,5,0,13.93714286,13.93714286,14
3751,3,5,0,14.7,14.58333333,15
3752,5,5,0,11.66666667,12.2,12
3753,5,5,0,14.85,14.85,15
3754,5,5,0,12.0,0.0,6
3755,4,5,0,13.6875,15.62222222,15
3756,5,5,0,12.4,11.6,12
3757,5,4,0,13.398,13.5425,13
3758,5,4,0,11.8,12.0,12
3759,5,5,0,0.0,0.0,0
3760,5,5,0,11.76923077,11.92857143,12
3761,5,5,0,0.0,0.0,0
3762,5,5,0,13.28571429,13.0,13
3763,5,5,0,11.66666667,11.16666667,11
3764,4,5,0,11.5,12.2,12
3765,5,5,0,13.08166667,13.15,13
3766,5,5,0,12.66666667,13.0,13
3767,5,5,0,11.33333333,0.0,6
3768,3,3,0,13.6,11.6,13
3769,5,5,0,13.16666667,13.2,13
3770,5,5,0,0.0,0.0,0
3771,5,4,0,11.66666667,12.6,12
3772,5,5,0,13.5,13.42857143,13
3773,5,5,0,0.0,0.0,0
3774,5,5,0,13.16666667,14.14285714,14
3775,5,5,0,12.5,12.5,13
3776,3,5,0,13.375,13.0,13
3777,5,4,0,13.16666667,12.66666667,13
3778,5,5,0,13.4,13.5,13
3779,4,3,0,13.0,11.66666667,12
3780,2,2,0,13.15428571,13.15428571,13
3781,5,5,0,12.83333333,12.83333333,13
3782,5,5,0,12.14285714,13.14285714,13
3783,5,5,0,13.34,12.38571429,13
3784,5,4,0,13.0,13.75,13
3785,5,5,1,12.0,11.66666667,12
3786,3,4,1,0.0,0.0,0
3787,5,5,1,11.0,0.0,6
3788,5,5,1,11.5,11.33333333,11
3789,5,3,1,13.33333333,12.5,13
3790,5,5,1,14.59444444,13.472,14
3791,4,5,1,11.0,10.66666667,11
3792,5,4,1,0.0,0.0,0
3793,5,5,1,0.0,0.0,0
3794,5,5,1,12.0,12.0,12
3795,3,5,1,14.0,13.2,14
3796,5,5,1,13.57142857,11.8,13
3797,2,5,1,0.0,0.0,0
3798,5,5,1,14.25,13.85714286,14
3799,5,4,0,0.0,0.0,0
3800,1,4,0,0.0,0.0,0
3801,5,5,0,13.54285714,13.54285714,14
3802,5,5,0,13.11111111,11.71428571,12
3803,1,1,0,12.66666667,12.14285714,12
3804,5,5,0,10.75,10.0,10
3805,5,5,0,10.75,10.0,10
3806,5,5,0,13.66666667,13.33333333,14
3807,1,1,0,13.83333333,12.83333333,13
3808,1,1,0,13.17647059,13.0,13
3809,1,1,0,12.75,12.6,13
3810,5,5,0,12.86,12.86,13
3811,5,5,0,12.0,12.0,12
3812,5,5,0,11.66666667,12.55555556,12
3813,5,5,0,16.5,16.90909091,17
3814,5,5,0,12.33333333,11.77777778,12
3815,4,3,0,12.59125,12.82,13
3816,5,5,1,11.5,11.0,11
3817,5,5,1,11.89473684,12.92307692,12
3818,5,5,1,0.0,0.0,0
3819,4,5,1,0.0,0.0,0
3820,5,3,1,13.0,11.5,12
3821,5,5,1,0.0,0.0,0
3822,5,5,1,15.16666667,14.83333333,15
3823,5,5,1,11.75,13.5,13
3824,5,4,1,0.0,15.0,8
3825,5,5,1,0.0,0.0,0
3826,5,5,1,11.33333333,14.75,13
3827,5,5,1,12.6,13.2,13
3828,5,5,1,0.0,14.0,7
3829,5,5,1,15.5,15.5,16
3830,5,5,1,12.36571429,12.36571429,12
3831,5,5,1,13.2,13.25,13
3832,5,5,1,11.42857143,11.85714286,12
3833,5,5,1,0.0,0.0,0
3834,5,5,1,14.0,12.33333333,13
3835,2,5,1,12.0,11.8,12
3836,5,4,1,0.0,12.0,6
3837,2,5,1,10.0,11.33333333,11
3838,5,5,1,10.0,10.0,10
3839,5,5,1,0.0,0.0,0
3840,5,5,1,11.16666667,11.66666667,11
3841,5,5,1,11.75,11.33333333,12
3842,3,5,1,11.75,0.0,6
3843,5,5,1,10.0,11.0,11
3844,5,5,1,14.0,12.8,13
3845,5,5,1,0.0,0.0,0
3846,5,5,1,12.0,0.0,6
3847,4,4,1,0.0,0.0,0
3848,5,5,1,11.88888889,11.6,12
3849,5,5,1,13.83333333,13.66666667,14
3850,5,5,1,0.0,0.0,0
3851,5,5,1,11.4,12.4,12
3852,5,5,1,0.0,11.0,6
3853,5,5,1,10.64285714,10.66666667,11
3854,1,5,1,11.0,0.0,6
3855,3,5,1,16.83333333,16.66666667,17
3856,5,5,1,13.57142857,13.2,13
3857,5,5,1,14.71428571,14.375,15
3858,1,3,1,0.0,0.0,0
3859,4,5,1,10.0,11.0,11
3860,5,5,1,11.0,11.75,11
3861,5,5,1,11.0,0.0,6
3862,5,5,1,12.0,12.83333333,12
3863,5,5,1,11.125,11.85714286,11
3864,5,5,1,11.33333333,11.5,11
3865,5,5,1,12.0,0.0,6
3866,5,5,1,0.0,0.0,0
3867,5,5,1,14.54,14.54,15
3868,4,5,1,12.16666667,13.0,13
3869,5,5,1,13.5,11.66666667,13
3870,5,5,1,14.75,14.33333333,15
3871,5,5,1,12.375,11.66666667,12
3872,5,5,1,12.73333333,12.73333333,13
3873,4,4,1,12.5,0.0,6
3874,5,2,1,0.0,0.0,0
3875,1,1,1,0.0,0.0,0
3876,5,5,0,13.44285714,13.77142857,14
3877,5,4,0,14.2,14.2,14
3878,5,5,0,13.55,13.55,14
3879,5,5,0,11.6,11.16666667,11
3880,5,4,0,13.57142857,15.28571429,14
3881,5,5,0,13.83333333,15.0,14
3882,5,5,0,11.25,10.85714286,11
3883,5,5,0,10.2,11.25,11
3884,5,5,0,15.67571429,15.67571429,16
3885,5,5,0,10.83333333,12.0,11
3886,5,5,0,14.5,15.0,15
3887,5,5,0,10.4,10.75,11
3888,5,4,0,13.0,13.33333333,13
3889,4,5,0,12.24285714,14.125,13
3890,5,5,0,13.0,12.5,13
3891,5,5,0,14.16666667,13.42857143,14
3892,5,5,0,14.25,12.5,13
3893,5,5,0,12.0,10.5,11
3894,5,5,0,13.25,13.82,14
3895,5,5,1,13.18333333,13.18333333,13
3896,5,5,1,11.0,0.0,6
3897,5,5,1,11.9725,12.65125,12
3898,5,5,0,12.4,12.8,13
3899,5,5,0,12.6,11.25,12
3900,5,5,0,13.9,13.9,14
3901,5,5,0,11.5,11.0,11
3902,5,5,0,14.2,11.85714286,13
3903,5,5,0,10.66666667,10.66666667,11
3904,5,5,0,0.0,0.0,0
3905,5,5,0,11.0,11.33333333,11
3906,5,5,0,13.95714286,13.95714286,14
3907,2,5,0,12.5,13.66666667,13
3908,5,5,0,13.33333333,15.28571429,14
3909,5,5,0,0.0,0.0,0
3910,5,5,0,11.66666667,11.6,12
3911,5,5,0,15.71428571,15.5,16
3912,5,5,0,11.0,11.4,11
3913,1,5,0,12.25,12.75,13
3914,5,5,0,12.2,12.22222222,12
3915,5,5,0,13.0,14.0,14
3916,5,5,0,12.0,13.0,13
3917,5,5,0,13.33333333,12.33333333,13
3918,5,5,0,13.0,13.0,13
3919,5,4,0,12.91,12.91,13
3920,5,5,0,11.0,11.0,11
3921,5,5,0,13.58,12.93625,13
3922,5,5,0,12.4,12.5,12
3923,5,5,0,12.88888889,13.0,13
3924,5,5,1,11.54545455,11.7,12
3925,5,5,1,10.0,0.0,5
3926,5,4,0,14.34125,14.34125,14
3927,5,4,0,14.14285714,12.0,13
3928,5,5,0,0.0,0.0,0
3929,5,5,0,11.8,11.25,12
3930,5,5,0,13.33333333,14.16666667,14
3931,5,5,0,14.5,12.85714286,14
3932,5,4,0,12.66666667,13.4,13
3933,5,5,0,10.0,10.0,10
3934,5,5,0,0.0,0.0,0
3935,5,5,0,11.0,12.5,12
3936,5,5,0,12.0,11.0,12
3937,5,5,0,10.0,13.5,12
3938,5,5,0,14.20857143,15.12777778,15
3939,5,5,0,14.30714286,15.0125,15
3940,5,5,0,11.0,13.375,12
3941,5,5,0,0.0,0.0,0
3942,3,3,0,12.0,11.0,12
3943,5,5,0,0.0,0.0,0
3944,5,5,0,0.0,0.0,0
3945,5,5,0,13.85714286,14.28571429,14
3946,3,5,0,0.0,0.0,0
3947,4,5,0,0.0,0.0,0
3948,5,5,0,11.0,13.0,12
3949,5,5,0,13.2,14.4,14
3950,5,5,0,13.5,15.33333333,14
3951,2,5,0,0.0,0.0,0
3952,5,5,0,14.21428571,14.21428571,14
3953,5,5,0,13.0,12.4,13
3954,3,2,0,12.0,10.0,11
3955,5,5,0,0.0,0.0,0
3956,5,5,0,12.8,12.6,13
3957,5,5,0,13.6,12.2,13
3958,4,5,0,13.97142857,15.75,15
3959,5,5,0,15.0,14.85714286,15
3960,5,5,0,0.0,0.0,0
3961,5,5,0,15.07777778,15.02352941,15
3962,5,4,0,13.38333333,13.38333333,13
3963,5,5,0,13.25,13.09090909,13
3964,5,5,0,11.71428571,10.66666667,11
3965,5,5,0,13.01125,13.01125,13
3966,5,5,0,10.66666667,12.0,11
3967,5,5,0,0.0,0.0,0
3968,3,5,0,13.0,12.66666667,13
3969,5,5,0,12.0,11.4,12
3970,4,4,0,12.16666667,13.8,13
3971,5,4,0,11.85,13.65,13
3972,5,5,0,11.0,11.2,11
3973,5,5,0,12.32777778,11.736,12
3974,5,5,0,12.0,13.42857143,13
3975,5,5,0,14.42857143,14.51111111,14
3976,5,5,0,13.78,12.6125,13
3977,5,5,0,13.8,13.8,14
3978,4,5,0,14.85714286,15.14285714,15
3979,5,5,0,13.0,12.6,13
3980,5,5,0,12.14285714,13.33333333,13
3981,3,3,0,15.66666667,14.83333333,15
3982,5,4,0,12.5,12.16666667,12
3983,5,5,0,12.83333333,13.16666667,13
3984,5,5,0,0.0,0.0,0
3985,5,5,0,12.5,12.66666667,13
3986,5,5,0,11.25,13.0,12
3987,5,4,0,15.25,15.25,15
3988,5,5,0,14.0,12.0,13
3989,5,5,0,12.07692308,12.09090909,12
3990,5,5,0,14.625,14.88888889,15
3991,5,5,0,10.5,10.5,11
3992,5,5,0,12.83333333,12.16666667,13
3993,5,5,0,12.5,11.8,12
3994,3,5,0,11.23076923,12.77777778,12
3995,5,5,0,10.5,0.0,5
3996,5,5,0,12.0,12.0,12
3997,5,5,0,10.98571429,12.3,12
3998,5,5,0,12.62,14.16666667,13
3999,5,5,0,13.0,14.2125,14
4000,5,5,1,0.0,0.0,0
4001,4,3,1,0.0,0.0,0
4002,5,5,1,13.5,13.33333333,13
4003,5,5,1,13.51666667,13.51666667,14
4004,5,5,1,13.16666667,13.28571429,13
4005,5,5,1,0.0,0.0,0
4006,5,5,1,13.125,13.0,13
4007,5,5,1,14.4,0.0,7
4008,5,5,1,12.0,0.0,6
4009,5,5,1,0.0,0.0,0
4010,5,5,1,0.0,0.0,0
4011,5,5,0,10.8,10.5,11
4012,5,5,0,0.0,0.0,0
4013,4,4,0,16.13142857,15.52222222,16
4014,5,5,0,14.83857143,14.8,15
4015,5,5,0,10.33333333,12.0,11
4016,5,5,0,12.0,11.25,12
4017,5,5,0,0.0,0.0,0
4018,5,5,0,13.16666667,14.0,14
4019,5,5,0,13.9475,13.9475,14
4020,2,5,0,11.33333333,0.0,6
4021,2,5,0,12.75,12.28571429,13
4022,5,5,0,12.6,11.25,12
4023,5,3,0,12.25,12.25,12
4024,5,5,0,0.0,11.66666667,6
4025,5,5,0,11.0,11.4,11
4026,5,5,0,11.83333333,12.7,12
4027,5,5,0,13.06666667,13.06666667,13
4028,5,5,0,13.83333333,13.875,14
4029,3,4,0,13.83333333,0.0,7
4030,5,5,0,11.8,13.2,13
4031,5,5,1,13.33333333,12.81818182,13
4032,4,5,1,13.74625,13.74625,14
4033,3,3,1,0.0,0.0,0
4034,1,1,1,0.0,0.0,0
4035,5,5,1,0.0,0.0,0
4036,5,5,0,13.33333333,14.5,14
4037,5,5,0,10.0,11.4,11
4038,5,5,0,15.66666667,15.28571429,15
4039,3,4,0,11.85714286,11.85714286,12
4040,3,5,0,14.5,13.6,14
4041,5,5,0,12.16666667,13.71428571,13
4042,5,5,0,12.6,12.0,12
4043,4,5,0,12.28571429,12.28571429,12
4044,5,5,0,12.66666667,13.0,13
4045,5,5,0,0.0,0.0,0
4046,5,5,0,12.85714286,13.0,13
4047,5,5,0,13.9,13.9,14
4048,5,5,0,13.81714286,13.81714286,14
4049,5,5,0,13.31428571,12.875,13
4050,1,1,0,0.0,0.0,0
4051,5,5,0,12.16666667,12.16666667,12
4052,5,5,0,11.25,11.33333333,11
4053,4,3,0,12.4,12.75,13
4054,5,5,0,14.66666667,14.57142857,15
4055,3,5,0,12.0,12.0,12
4056,5,5,0,14.0,12.66666667,13
4057,5,5,0,12.57142857,13.66666667,13
4058,5,2,0,15.53846154,12.625,14
4059,5,5,0,0.0,0.0,0
4060,3,3,0,15.0,14.83333333,15
4061,3,4,0,12.25,13.28571429,13
4062,5,5,0,15.69230769,15.55555556,16
4063,5,5,0,12.28571429,12.75,13
4064,5,5,0,11.83333333,11.25,12
4065,5,5,0,12.16666667,14.0,13
4066,5,5,0,11.88888889,11.95625,12
4067,5,5,0,0.0,0.0,0
4068,5,5,0,11.8,12.6,12
4069,4,4,0,11.16666667,11.66666667,11
4070,4,4,0,14.05714286,14.6,14
4071,5,5,0,11.75,10.0,11
4072,5,5,0,13.16666667,13.0,13
4073,5,5,0,13.5,14.0,14
4074,5,5,0,12.625,13.0625,13
4075,5,5,0,0.0,0.0,0
4076,5,5,0,13.97142857,13.97142857,14
4077,5,5,0,11.0,0.0,6
4078,5,5,0,12.8,15.33333333,14
4079,5,5,0,13.57142857,12.8,13
4080,5,5,0,0.0,0.0,0
4081,5,5,0,11.5,11.0,11
4082,5,5,0,11.25,12.0,12
4083,3,4,0,13.71428571,13.14285714,13
4084,5,5,0,0.0,0.0,0
4085,4,4,0,12.0,14.66666667,13
4086,5,5,0,12.66666667,13.33333333,13
4087,5,5,0,13.29,13.29,13
4088,4,5,0,10.375,10.44444444,10
4089,1,1,0,12.0,13.0,13
4090,1,1,0,11.4,11.16666667,11
4091,5,5,0,13.25,12.6,13
4092,5,5,0,13.86166667,0.0,7
4093,5,5,0,12.16666667,12.14285714,12
4094,5,5,0,13.75,14.5,14
4095,5,5,0,15.43333333,15.43333333,15
4096,5,5,0,13.83333333,15.5,15
4097,5,5,0,11.83333333,11.36363636,12
4098,5,5,0,0.0,0.0,0
4099,5,1,0,0.0,0.0,0
4100,5,5,0,12.33333333,12.625,12
4101,5,5,0,11.16666667,12.16666667,12
4102,5,5,0,14.66666667,12.42857143,14
4103,5,5,0,11.2,11.75,11
4104,5,5,0,13.71428571,14.16666667,14
4105,5,5,1,12.8,11.44444444,12
4106,5,5,0,13.25,11.8,13
4107,5,5,0,13.78,13.78,14
4108,5,5,0,15.11,15.11,15
4109,5,5,0,11.0,11.2,11
4110,5,5,0,15.79857143,15.79857143,16
4111,5,5,0,13.77571429,15.6,15
4112,5,5,0,12.16,12.16,12
4113,5,5,0,0.0,0.0,0
4114,3,5,0,14.33333333,15.5,15
4115,4,4,0,11.83333333,13.33333333,13
4116,4,5,0,14.83333333,12.5,14
4117,5,5,0,14.2,14.2,14
4118,5,4,0,12.2,13.2,13
4119,5,5,0,13.0,13.66666667,13
4120,5,4,0,12.48571429,12.48571429,12
4121,5,5,0,17.0,16.28571429,17
4122,5,5,0,10.8,10.16666667,10
4123,5,5,0,14.71666667,14.71666667,15
4124,5,5,0,13.5,11.4,12
4125,5,5,0,11.97142857,11.97142857,12
4126,5,5,0,12.0,13.5,13
4127,5,3,0,12.33333333,11.66666667,12
4128,5,5,0,15.30769231,13.875,15
4129,5,5,0,12.66666667,12.66666667,13
4130,5,5,0,14.368,14.44875,14
4131,2,2,0,12.08428571,12.08428571,12
4132,3,5,0,12.25,12.2,12
4133,5,5,0,12.2,11.6,12
4134,5,5,0,11.0,11.5,11
4135,5,5,0,12.8,11.0,12
4136,5,5,0,11.85714286,11.85714286,12
4137,5,5,0,12.28571429,13.0,13
4138,5,1,0,12.33333333,13.5,13
4139,5,5,0,11.25,11.4,11
4140,5,5,0,0.0,0.0,0
4141,3,3,0,16.0,16.0,16
4142,1,5,0,11.66666667,11.0,11
4143,5,5,0,12.4,12.15,12
4144,5,5,0,10.74444444,11.8375,11
4145,2,4,0,0.0,0.0,0
