MOTHER_JOB,FATHER_JOB,GENDER,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),GRADE
3,3,0,11.66666667,11.5,12
6,10,0,14.24,14.24,14
1,1,0,13,11.33333333,12
6,11,0,14.06,12.57142857,13
10,10,0,11.83333333,13.2,13
6,11,0,12.83333333,13.33333333,13
6,6,0,10,0,5
5,5,0,11,10,11
3,10,0,14.10571429,13.6625,14
10,7,0,12.47142857,12.47142857,12
5,4,0,11.83333333,11.85714286,12
5,9,0,12.5,12.83333333,13
10,8,0,11.66666667,12.33333333,12
5,5,0,0,0,0
10,10,0,10.33333333,12.8,12
3,6,0,16.16666667,14.28571429,15
5,9,0,12.66666667,0,6
8,9,0,10.5,12.33333333,11
10,10,0,11.5,11,11
5,6,0,13,13.4,13
5,9,0,11.96666667,11.96666667,12
3,4,0,13.3475,13.3475,13
10,12,0,12,12.5,12
1,1,0,10.5,0,5
10,10,0,11.5,10.75,11
5,10,1,0,0,0
4,10,1,13.57142857,14,14
2,2,1,14.7,12,13
10,10,1,0,0,0
4,4,1,11.83333333,11.83333333,12
6,3,1,0,0,0
4,4,1,13.17571429,14.925,14
10,10,1,0,0,0
8,10,0,13,10.83333333,12
5,10,0,13.74285714,13.74285714,14
10,10,0,0,0,0
10,11,0,12.21714286,12.11875,12
10,10,0,11.07142857,11.33333333,11
10,10,0,13.42857143,13.25,13
8,8,0,11.4,13.66666667,13
8,9,0,11.325,11.325,11
5,9,0,0,0,0
10,10,0,15,15,15
10,10,0,13.16666667,15.625,14
10,8,0,11,10.5,11
31,45,0,0,0,0
9,8,0,12.33333333,12.5,12
10,10,0,12.25,10.16666667,11
10,10,0,11.92307692,12.5,12
10,8,0,14.33333333,14.14285714,14
10,10,0,12,13,13
10,6,0,13.76111111,12.06375,13
5,11,0,11.25,11,11
6,8,0,12.33333333,10.66666667,12
10,11,0,14.88875,14.88875,15
13,13,0,12.16666667,12.4,12
10,11,0,12.66666667,13.33333333,13
4,9,0,12.6,11.66666667,12
8,10,0,13,12.25,13
10,10,0,13.875,14.33333333,14
7,4,1,10.75,13.33333333,12
12,12,1,14.66666667,0,7
4,10,1,12.6,13,13
5,11,1,12.4125,11.2625,12
9,9,1,11,10.5,11
8,8,1,14.31428571,14.31428571,14
6,8,1,12,11.33333333,12
5,5,1,12.83333333,13.28571429,13
10,10,1,11.4,11.66666667,12
5,2,1,14.6,14.33333333,14
10,5,1,13.5,12.5,13
10,4,1,12.5,13.33333333,13
8,9,1,13,12.2,13
10,11,1,11.6,13,12
4,6,0,11.8,11.6,12
7,7,0,12.33333333,11.08333333,12
10,6,0,12.625,12.625,13
10,10,0,13.83333333,13.5,14
4,10,1,12.5,13.14285714,13
6,5,1,13.6,12.66666667,13
10,10,0,12,11,12
10,10,0,14.9125,13.5,14
8,5,0,13.8,12,13
6,10,0,11.66666667,13,12
